"year","assimilated_weight","ingested_weight","Weight","Length","Energy","JulianDay","location"
141,0.151527157151682,0.161390746651377,0.393770177541646,4.47646079090445,1.96885088770823,154,2
141,0.158520714752974,0.168810930220002,0.417285666542844,4.55583843234353,2.08642833271422,155,2
141,0.166337958938027,0.176405685381614,0.441909836149898,4.63568405949999,2.20954918074949,156,2
141,0.173855578773764,0.184081536039875,0.467377224031705,4.71506551264017,2.33688612015852,157,2
141,0.181224063864606,0.191866193953872,0.493859089568449,4.79447341879932,2.46929544784224,158,2
141,0.188570502140154,0.199771232314253,0.521486303420789,4.87421304413927,2.60743151710395,159,2
141,0.196967980205436,0.207790132430322,0.55033634804157,4.95439877326958,2.75168174020785,160,2
141,0.205009062066017,0.215787182638904,0.579971636180173,5.03377213713921,2.89985818090086,161,2
141,0.213564641714718,0.223774095283321,0.610532383626844,5.11271658694211,3.05266191813422,162,2
141,0.220853693113285,0.23165399794541,0.641711860784249,5.19046990515076,3.20855930392124,163,2
141,0.229131778585623,0.239544202178827,0.674125108525285,5.26855669842297,3.37062554262642,164,2
141,0.236989515995562,0.247286182608783,0.707205353081977,5.34559699977426,3.53602676540988,165,2
141,0.244033941378253,0.254879688557506,0.741067838131466,5.4218998989863,3.70533919065733,166,2
141,0.250779911595716,0.262374318338237,0.776086465218513,5.49829329262384,3.88043232609256,167,2
141,0.257837323337641,0.269635104132171,0.812352791593,5.57491663543094,4.061763957965,168,2
141,0.26396649550604,0.276505994688821,0.849494300821069,5.65095632805595,4.24747150410535,169,2
141,0.2710542468529,0.283083325059178,0.88776013138033,5.72691169510164,4.43880065690165,170,2
141,0.27669316314288,0.28921230106309,0.926345410162815,5.80122451473576,4.63172705081407,171,2
141,0.281878214081951,0.294996732175655,0.965782622851156,5.87498106740614,4.82891311425578,172,2
141,0.287402777425329,0.300440002427998,1.00607869337879,5.94820648945076,5.03039346689396,173,2
141,0.293342238664458,0.30546658234586,1.04675243360531,6.02007362116908,5.23376216802653,174,2
141,0.297342100535174,0.309989063666821,1.08716882303496,6.08958312457053,5.43584411517481,175,2
141,0.301937099903647,0.314170491907648,1.12820711930431,6.158343086793,5.64103559652153,176,2
141,0.305916877040803,0.317918079966728,1.16915523525218,6.22523574128684,5.84577617626092,177,2
141,0.309923391474023,0.321265097233744,1.21005768063581,6.29044290186822,6.05028840317903,178,2
141,0.312896248354347,0.324181101905998,1.25050229245023,6.35342662178375,6.25251146225113,179,2
141,0.315435547681698,0.32675409777907,1.29088266190848,6.41490938703035,6.45441330954239,180,2
141,0.317656797698055,0.329016880912203,1.33121827852414,6.47499995805283,6.6560913926207,181,2
141,0.320210922490021,0.330995568582879,1.37146828366111,6.53371099400108,6.85734141830556,182,2
141,0.322617004091852,0.332650824678875,1.41104425511951,6.59027927902964,7.05522127559757,183,2
141,0.323167644645014,0.333994374824261,1.44969785381431,6.64447151334817,7.24848926907153,184,2
141,0.324723975713464,0.335234233668095,1.48884021181267,6.69833223289762,7.44420105906336,185,2
141,0.326329083394364,0.336280811561711,1.52740237908071,6.75043793938657,7.63701189540357,186,2
141,0.327175497696568,0.337146065404341,1.56509942529053,6.80049578775714,7.82549712645265,187,2
141,0.328301232070901,0.337934752222501,1.60248524476919,6.84931713353165,8.01242622384593,188,2
141,0.329467449065456,0.338649076279998,1.6391747123249,6.89646328610938,8.19587356162448,189,2
141,0.330308352184232,0.339320256494281,1.67501918964925,6.94181857629041,8.37509594824623,190,2
141,0.331613198865815,0.34002496237484,1.71032247977868,6.98583258385457,8.55161239889341,191,2
141,0.332909868651861,0.340760515876865,1.74457863977603,7.02793985558833,8.72289319888017,192,2
141,0.333858245446974,0.341578292871324,1.77781374467468,7.06824483155674,8.88906872337338,193,2
141,0.334935353278214,0.3425758165769,1.81057532081273,7.1074647864816,9.05287660406365,194,2
141,0.336089220805652,0.343806404379415,1.84296241249495,7.14575322658609,9.21481206247474,195,2
141,0.320394574241371,0.327714900966184,1.87522349514214,7.1834292630797,9.3761174757107,196,2
141,0.321892072454987,0.329231229658542,1.90416641759156,7.21684763553987,9.5208320879578,197,2
141,0.323198780710294,0.331128717020768,1.93300758030769,7.24979818101029,9.66503790153843,198,2
141,0.325315585634566,0.333432371064537,1.96261033257736,7.28326439102595,9.81305166288682,199,2
141,0.327510613624991,0.335889675672621,1.99247065325236,7.31666723637677,9.96235326626181,200,2
141,0.330345535261341,0.338553105457456,2.02271495666778,7.35014583238749,10.1135747833389,201,2
141,0.333373042471312,0.341375947334272,2.05277888285138,7.38308074669172,10.2638944142569,202,2
141,0.336692545655276,0.344352428882634,2.08263975297749,7.41546208896231,10.4131987648875,203,2
141,0.339425469705284,0.347464930793391,2.11212183596764,7.44711674564241,10.5606091798382,204,2
141,0.342597842418111,0.350782295597347,2.14228189161481,7.47918226236259,10.7114094580741,205,2
141,0.34607408514672,0.354273190563847,2.17281098633552,7.51132128318373,10.8640549316776,206,2
141,0.349795974510068,0.357916522790089,2.20354987907108,7.54336473860919,11.0177493953554,207,2
141,0.353378875447768,0.361693815644526,2.23438925904241,7.57520138461487,11.1719462952121,208,2
141,0.357274669609471,0.365620382321022,2.2657393878327,7.60725291888218,11.3286969391635,209,2
141,0.361354267749472,0.369667389214554,2.2973871140933,7.63929671507888,11.4869355704665,210,2
141,0.365347098871267,0.373815078320145,2.32925960971649,7.67125864348318,11.6462980485824,211,2
141,0.348382095597007,0.35722624414591,2.36163899300693,7.70341825911851,11.8081949650346,212,2
141,0.0600507004827816,0.0646841508092953,0.18,3.53112813245625,0.9,141,3
141,0.0625711398085365,0.067352547913061,0.188606795637136,3.58146239557668,0.943033978185679,142,3
141,0.0651635401045651,0.070099363741489,0.197575424829947,3.63223726725801,0.987877124149736,143,3
141,0.0677310967816991,0.0729250058142249,0.206918322179798,3.68345037556542,1.03459161089899,144,3
141,0.0705601380278736,0.0758453352573003,0.216703859729003,3.73538993315003,1.08351929864502,145,3
141,0.0734049799241462,0.0788138991999456,0.226846465301799,3.78752713626802,1.134232326509,146,3
141,0.0762494069711824,0.0818714943216892,0.237369022898684,3.83992757812057,1.18684511449342,147,3
141,0.0790702803226428,0.0850147775261147,0.248334008202965,3.89283602987915,1.24167004101483,148,3
141,0.0821558741201235,0.0882563616005467,0.259812334734947,3.94650490345647,1.29906167367474,149,3
141,0.0853861189800899,0.0915693583459344,0.271719957304835,4.00046203676393,1.35859978652418,150,3
141,0.0927655378669756,0.0995896371557448,0.284022507159818,4.05450458229339,1.42011253579909,151,3
141,0.0966533261606535,0.103460504666065,0.297704286779334,4.11272253875064,1.48852143389667,152,3
141,0.100499976449392,0.107382244223084,0.311797525439616,4.17077301887929,1.55898762719808,153,3
141,0.104416461326512,0.111364451040013,0.326354514824412,4.22884429760683,1.63177257412206,154,3
141,0.108291224844417,0.115402233297654,0.341373936777127,4.28689780036588,1.70686968388564,155,3
141,0.11217161056304,0.119506309924355,0.356916812809793,4.34512945177462,1.78458406404897,156,3
